I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.03809717,-0.18161920,-0.00036386,0.00069551,0.03534848,-0.19934680,0.03809717,-0.18161920
-0.09086046,-0.22230520,-0.00036386,0.00069551,-0.10295866,-0.25550627,-0.09086046,-0.22230520
-0.23756580,-0.19717683,-0.00036386,0.00069552,-0.27015721,-0.24138983,-0.23756580,-0.19717683
-0.37258391,-0.11860097,-0.00036386,0.00069551,-0.42746532,-0.14908361,-0.37258391,-0.11860097
-0.46504415,-0.01525816,-0.00036386,0.00069551,-0.53138466,-0.01550600,-0.46504415,-0.01525816
-0.49071724,0.07706718,-0.00036386,0.00069551,-0.56122328,0.09828393,-0.49071724,0.07706718
-0.43874251,0.12676470,-0.00036386,0.00069552,-0.50749435,0.14803115,-0.43874251,0.12676470
-0.31503003,0.11615377,-0.00036386,0.00069552,-0.38429165,0.10772663,-0.31503003,0.11615377
-0.14136187,0.04665383,-0.00036386,0.00069552,-0.19075370,0.00981099,-0.14136187,0.04665383
0.04951237,-0.06217467,-0.00036386,0.00069552,0.03629100,-0.09879368,0.04951237,-0.06217467
0.22135958,-0.17925721,-0.00036386,0.00069552,0.22995348,-0.21717984,0.22135958,-0.17925721
0.34245565,-0.27201143,-0.00036386,0.00069552,0.37110794,-0.33371879,0.34245565,-0.27201143
0.39202247,-0.31640337,-0.00036386,0.00069552,0.42178596,-0.39395597,0.39202247,-0.31640337
0.36365167,-0.30380693,-0.00036386,0.00069552,0.40194913,-0.37193358,0.36365167,-0.30380693
0.26522004,-0.24258365,-0.00036386,0.00069552,0.32613997,-0.28041304,0.26522004,-0.24258365
0.11578700,-0.15413310,-0.00036386,0.00069552,0.17813042,-0.15324507,0.11578700,-0.15413310
-0.05933232,-0.06503087,-0.00036386,0.00069552,-0.02163434,-0.06112920,-0.05933232,-0.06503087
-0.23387903,0.00187072,-0.00036386,0.00069552,-0.22390809,-0.00510087,-0.23387903,0.00187072
-0.38512095,0.03427812,-0.00036386,0.00069552,-0.41037582,0.02776985,-0.38512095,0.03427812
-0.49677171,0.03299165,-0.00036386,0.00069552,-0.55451995,0.05727330,-0.49677171,0.03299165
-0.56023440,0.00953321,-0.00036386,0.00069552,-0.63372697,0.05352661,-0.56023440,0.00953321
-0.57448397,-0.01993897,-0.00036386,0.00069552,-0.65883600,0.02271586,-0.57448397,-0.01993897
-0.54507335,-0.04191212,-0.00036386,0.00069552,-0.64071415,-0.01860527,-0.54507335,-0.04191212
-0.48266400,-0.05111089,-0.00036386,0.00069552,-0.58403636,-0.05440485,-0.48266400,-0.05111089
-0.40126453,-0.05222421,-0.00036386,0.00069552,-0.49362391,-0.08085303,-0.40126453,-0.05222421
-0.31617684,-0.05711784,-0.00036386,0.00069552,-0.39371677,-0.10546647,-0.31617684,-0.05711784
-0.24162625,-0.07865918,-0.00036386,0.00069552,-0.30280468,-0.13949162,-0.24162625,-0.07865918
-0.18822067,-0.12364606,-0.00036386,0.00069552,-0.23528446,-0.18915849,-0.18822067,-0.12364606
-0.16066100,-0.18776779,-0.00036386,0.00069552,-0.20040925,-0.24957253,-0.16066100,-0.18776779
-0.15635099,-0.25485187,-0.00036386,0.00069552,-0.19111927,-0.32439585,-0.15635099,-0.25485187
-0.16556697,-0.30108768,-0.00036386,0.00069552,-0.19976800,-0.37950211,-0.16556697,-0.30108768
-0.17355988,-0.30302577,-0.00036386,0.00069552,-0.20878157,-0.37953205,-0.17355988,-0.30302577
-0.16441373,-0.24662060,-0.00036386,0.00069552,-0.19060955,-0.32683564,-0.16441373,-0.24662060
-0.12584484,-0.13399610,-0.00036386,0.00069552,-0.13443276,-0.20589210,-0.12584484,-0.13399610
-0.05363294,0.01477872,-0.00036386,0.00069552,-0.05135121,-0.02915379,-0.05363294,0.01477872
0.04574856,0.16598621,-0.00036386,0.00069552,0.04507414,0.15352147,0.04574856,0.16598621
0.15538224,0.28160478,-0.00036386,0.00069552,0.16853128,0.30347312,0.15538224,0.28160478
0.25133917,0.33083374,-0.00036386,0.00069552,0.28656979,0.37165881,0.25133917,0.33083374
0.30861969,0.30001355,-0.00036386,0.00069552,0.36329917,0.33518245,0.30861969,0.30001355
0.30806626,0.19752484,-0.00036386,0.00069552,0.34902551,0.24923099,0.30806626,0.19752484
0.24227019,0.05181698,-0.00036386,0.00069552,0.26722115,0.11006908,0.24227019,0.05181698
0.11865581,-0.09702611,-0.00036386,0.00069552,0.12721761,-0.05306093,0.11865581,-0.09702611
-0.04132376,-0.20958967,-0.00036386,0.00069552,-0.03617153,-0.19447211,-0.04132376,-0.20958967
-0.20682044,-0.25934861,-0.00036386,0.00069552,-0.22690064,-0.27131194,-0.20682044,-0.25934861
-0.34484968,-0.24080006,-0.00036386,0.00069552,-0.39584576,-0.24618222,-0.34484968,-0.24080006
-0.42817167,-0.17079982,-0.00036386,0.00069552,-0.49840992,-0.16980208,-0.42817167,-0.17079982
-0.44160862,-0.08261782,-0.00036386,0.00069552,-0.50923471,-0.08190443,-0.44160862,-0.08261782
-0.38510209,-0.01463540,-0.00036386,0.00069552,-0.44967674,-0.02759022,-0.38510209,-0.01463540
-0.27281716,0.00261174,-0.00036386,0.00069552,-0.32537204,-0.03223412,-0.27281716,0.00261174
-0.12878563,-0.04321241,-0.00036386,0.00069552,-0.16138192,-0.09138641,-0.12878563,-0.04321241
0.01944129,-0.14188861,-0.00036386,0.00069552,0.01548647,-0.19473960,0.01944129,-0.14188861
0.14719666,-0.26369653,-0.00036386,0.00069552,0.16114731,-0.32448374,0.14719666,-0.26369653
0.23740181,-0.36885107,-0.00036386,0.00069552,0.24988925,-0.44824730,0.23740181,-0.36885107
0.28253697,-0.42021723,-0.00036386,0.00069552,0.29348397,-0.51897566,0.28253697,-0.42021723
0.28383138,-0.39517172,-0.00036386,0.00069552,0.30838612,-0.48731948,0.28383138,-0.39517172
0.24851704,-0.29282541,-0.00036386,0.00069552,0.30552749,-0.35209687,0.24851704,-0.29282541
0.18648196,-0.13439755,-0.00036386,0.00069552,0.25675125,-0.14684428,0.18648196,-0.13439755
0.10760530,0.04320696,-0.00036386,0.00069552,0.16076692,0.05497040,0.10760530,0.04320696
0.02052487,0.19839013,-0.00036386,0.00069552,0.05280593,0.23127657,0.02052487,0.19839013
-0.06717870,0.29681872,-0.00036386,0.00069552,-0.05462718,0.34491735,-0.06717870,0.29681872
-0.14807350,0.32059259,-0.00036386,0.00069552,-0.15705403,0.36986521,-0.14807350,0.32059259
-0.21424380,0.27194649,-0.00036386,0.00069552,-0.24744517,0.31856055,-0.21424380,0.27194649
-0.25775012,0.17070565,-0.00036386,0.00069552,-0.31460810,0.19624059,-0.25775012,0.17070565
-0.27240498,0.04676427,-0.00036386,0.00069552,-0.33750304,0.04575334,-0.27240498,0.04676427
-0.25633612,-0.06963265,-0.00036386,0.00069552,-0.31967991,-0.09460153,-0.25633612,-0.06963265
-0.21422892,-0.15652402,-0.00036386,0.00069552,-0.27370005,-0.19344021,-0.21422892,-0.15652402
-0.15800306,-0.20512681,-0.00036386,0.00069552,-0.19366497,-0.25357019,-0.15800306,-0.20512681
-0.10508767,-0.21979875,-0.00036386,0.00069552,-0.12804978,-0.26578331,-0.10508767,-0.21979875
-0.07430170,-0.21363996,-0.00036386,0.00069552,-0.08182070,-0.26474079,-0.07430170,-0.21363996
-0.08032184,-0.20173845,-0.00036386,0.00069552,-0.08259820,-0.25366219,-0.08032184,-0.20173845
-0.12845079,-0.19470294,-0.00036386,0.00069552,-0.13561161,-0.24614092,-0.12845079,-0.19470294
-0.21157096,-0.19479782,-0.00036386,0.00069552,-0.22873558,-0.25370547,-0.21157096,-0.19479782
-0.31065581,-0.19587954,-0.00036386,0.00069552,-0.35199483,-0.25345173,-0.31065581,-0.19587954
-0.39913695,-0.18687020,-0.00036386,0.00069552,-0.47050106,-0.22985282,-0.39913695,-0.18687020
-0.45013192,-0.15723123,-0.00036386,0.00069552,-0.53905077,-0.18711911,-0.45013192,-0.15723123
-0.44447202,-0.10225415,-0.00036386,0.00069552,-0.52918168,-0.13962710,-0.44447202,-0.10225415
-0.37702763,-0.02615671,-0.00036386,0.00069552,-0.45188335,-0.07148585,-0.37702763,-0.02615671
-0.25920701,0.05814774,-0.00036386,0.00069552,-0.31382130,0.00503754,-0.25920701,0.05814774
-0.11662103,0.13250488,-0.00036386,0.00069552,-0.15530723,0.09206923,-0.11662103,0.13250488
0.01758369,0.17896123,-0.00036386,0.00069552,-0.00798878,0.16040506,0.01758369,0.17896123
0.11181413,0.18531254,-0.00036386,0.00069552,0.10333050,0.19008922,0.11181413,0.18531254
0.14480879,0.14891955,-0.00036386,0.00069552,0.14238507,0.17316901,0.14480879,0.14891955
0.11142190,0.07761491,-0.00036386,0.00069552,0.11181941,0.09895772,0.11142190,0.07761491
0.02365973,-0.01246236,-0.00036386,0.00069552,0.01592042,-0.00326777,0.02365973,-0.01246236
-0.09327824,-0.10128101,-0.00036386,0.00069552,-0.10612774,-0.10281297,-0.09327824,-0.10128101
-0.20861495,-0.17012567,-0.00036386,0.00069552,-0.23790554,-0.19263818,-0.20861495,-0.17012567
-0.29479639,-0.20604699,-0.00036386,0.00069552,-0.34808047,-0.23460615,-0.29479639,-0.20604699
-0.33470243,-0.20440967,-0.00036386,0.00069552,-0.39830548,-0.22995304,-0.33470243,-0.20440967
-0.32511455,-0.16910704,-0.00036386,0.00069552,-0.38819680,-0.20493598,-0.32511455,-0.16910704
-0.27560942,-0.11074476,-0.00036386,0.00069552,-0.32414448,-0.15109668,-0.27560942,-0.11074476
-0.20360611,-0.04360297,-0.00036386,0.00069552,-0.23873387,-0.09508792,-0.20360611,-0.04360297
-0.12754938,0.01766517,-0.00036386,0.00069552,-0.15251376,-0.02337543,-0.12754938,0.01766517
-0.06073315,0.06082365,-0.00036386,0.00069552,-0.08791261,0.03817247,-0.06073315,0.06082365
-0.00789202,0.07792575,-0.00036386,0.00069552,-0.02870311,0.07097434,-0.00789202,0.07792575
0.03443134,0.06622351,-0.00036386,0.00069552,0.01967281,0.06501082,0.03443134,0.06622351
0.07418137,0.02827822,-0.00036386,0.00069552,0.06681380,0.03120559,0.07418137,0.02827822
0.11842803,-0.02855214,-0.00036386,0.00069552,0.12297986,-0.01497724,0.11842803,-0.02855214
0.16861750,-0.09318813,-0.00036386,0.00069552,0.18320567,-0.08709534,0.16861750,-0.09318813
0.21842860,-0.15251341,-0.00036386,0.00069552,0.25318891,-0.14580162,0.21842860,-0.15251341
0.25519668,-0.19368786,-0.00036386,0.00069552,0.30494924,-0.20007544,0.25519668,-0.19368786
0.26446438,-0.20690212,-0.00036386,0.00069552,0.32531558,-0.22206942,0.26446438,-0.20690212
0.23596904,-0.18806928,-0.00036386,0.00069551,0.29655807,-0.19697301,0.23596904,-0.18806928
0.16874949,-0.14068098,-0.00036386,0.00069552,0.23155986,-0.14048043,0.16874949,-0.14068098
0.07329503,-0.07601548,-0.00036386,0.00069552,0.12174200,-0.06902390,0.07329503,-0.07601548
-0.03030823,-0.01118500,-0.00036386,0.00069552,-0.00541692,-0.00497459,-0.03030823,-0.01118500
-0.11782114,0.03487815,-0.00036386,0.00069552,-0.11358435,0.03968737,-0.11782114,0.03487815
-0.16812303,0.04664872,-0.00036386,0.00069552,-0.18638781,0.04380598,-0.16812303,0.04664872
-0.16980799,0.01699279,-0.00036386,0.00069551,-0.19410097,0.00524013,-0.16980799,0.01699279
-0.12475917,-0.04974243,-0.00036386,0.00069552,-0.14523247,-0.06794406,-0.12475917,-0.04974243
-0.04737267,-0.13781528,-0.00036386,0.00069552,-0.05535445,-0.15967247,-0.04737267,-0.13781528
0.04037052,-0.22374393,-0.00036386,0.00069551,0.05079800,-0.25860174,0.04037052,-0.22374393
0.11629529,-0.28276079,-0.00036386,0.00069552,0.13763208,-0.32502816,0.11629529,-0.28276079
0.16528719,-0.29626172,-0.00036386,0.00069552,0.19995349,-0.34453438,0.16528719,-0.29626172
0.18382891,-0.25791576,-0.00036386,0.00069552,0.23015943,-0.30173431,0.18382891,-0.25791576
0.18019198,-0.17632685,-0.00036386,0.00069552,0.24050245,-0.20713863,0.18019198,-0.17632685
0.17022599,-0.07311151,-0.00036386,0.00069552,0.23006351,-0.07459012,0.17022599,-0.07311151
0.17030961,0.02330050,-0.00036386,0.00069552,0.22795331,0.03679597,0.17030961,0.02330050
0.19011232,0.08638883,-0.00036386,0.00069551,0.23549985,0.11430141,0.19011232,0.08638883
0.22795157,0.10008801,-0.00036386,0.00069551,0.27362552,0.13254122,0.22795157,0.10008801
0.27064105,0.06436483,-0.00036386,0.00069552,0.32238477,0.09274558,0.27064105,0.06436483
0.29810470,-0.00411708,-0.00036386,0.00069552,0.35088221,0.01209504,0.29810470,-0.00411708
0.29124742,-0.07665508,-0.00036386,0.00069552,0.34614357,-0.05986568,0.29124742,-0.07665508
0.24026990,-0.12116616,-0.00036386,0.00069552,0.29170764,-0.10973703,0.24026990,-0.12116616
0.15028473,-0.11218275,-0.00036386,0.00069552,0.20063327,-0.10240794,0.15028473,-0.11218275
0.04189079,-0.03903218,-0.00036386,0.00069552,0.06992954,-0.02719352,0.04189079,-0.03903218
-0.05394851,0.09040597,-0.00036386,0.00069552,-0.04881094,0.10768242,-0.05394851,0.09040597
-0.10536658,0.25155708,-0.00036386,0.00069552,-0.11493237,0.29432720,-0.10536658,0.25155708
-0.09040660,0.41000698,-0.00036386,0.00069552,-0.09004917,0.48457463,-0.09040660,0.41000698
-0.00553425,0.53114655,-0.00036386,0.00069552,0.03100788,0.62193753,-0.00553425,0.53114655
0.13122624,0.58955620,-0.00036386,0.00069552,0.20904432,0.67048186,0.13122624,0.58955620
0.28394921,0.57526958,-0.00036386,0.00069552,0.38603552,0.62326391,0.28394921,0.57526958
0.40846253,0.49518844,-0.00036386,0.00069552,0.50338542,0.52191604,0.40846253,0.49518844
0.46517941,0.36958650,-0.00036386,0.00069552,0.53772414,0.39390231,0.46517941,0.36958650
0.43113739,0.22524718,-0.00036386,0.00069551,0.47536435,0.27146066,0.43113739,0.22524718
0.30741012,0.08777075,-0.00036386,0.00069551,0.32341099,0.15167491,0.30741012,0.08777075
0.11945602,-0.02436491,-0.00036386,0.00069551,0.11178116,0.03149419,0.11945602,-0.02436491
-0.08981600,-0.10227588,-0.00036386,0.00069552,-0.10670951,-0.07520322,-0.08981600,-0.10227588
-0.27217592,-0.14539598,-0.00036386,0.00069552,-0.30523880,-0.15168245,-0.27217592,-0.14539598
-0.38766822,-0.15761415,-0.00036386,0.00069551,-0.45382907,-0.16317113,-0.38766822,-0.15761415
-0.41550867,-0.14289249,-0.00036386,0.00069551,-0.48931612,-0.14670993,-0.41550867,-0.14289249
-0.35902292,-0.10247010,-0.00036386,0.00069551,-0.42208124,-0.13110067,-0.35902292,-0.10247010
-0.24330284,-0.03493449,-0.00036386,0.00069551,-0.27849075,-0.08016126,-0.24330284,-0.03493449
-0.10657524,0.06090352,-0.00036386,0.00069551,-0.12828283,0.02027167,-0.10657524,0.06090352
0.01178737,0.18172096,-0.00036386,0.00069552,-0.00271072,0.16607139,0.01178737,0.18172096
0.08275435,0.31613547,-0.00036386,0.00069551,0.07046362,0.33126755,0.08275435,0.31613547
0.09511294,0.44393409,-0.00036386,0.00069552,0.10594545,0.49237425,0.09511294,0.44393409
0.05689198,0.53911976,-0.00036386,0.00069552,0.08977576,0.61024589,0.05689198,0.53911976
-0.00924872,0.57631046,-0.00036386,0.00069552,0.03886927,0.66246608,-0.00924872,0.57631046
-0.07470546,0.53857838,-0.00036386,0.00069551,-0.03982414,0.63824955,-0.07470546,0.53857838
-0.11455705,0.42400152,-0.00036386,0.00069551,-0.12687755,0.52065213,-0.11455705,0.42400152
-0.11493364,0.24837252,-0.00036386,0.00069551,-0.17306118,0.31174168,-0.11493364,0.24837252
-0.07594911,0.04266277,-0.00036386,0.00069552,-0.12391927,0.06496991,-0.07594911,0.04266277
-0.00970550,-0.15440218,-0.00036386,0.00069551,-0.02602985,-0.16365173,-0.00970550,-0.15440218
0.06538902,-0.30655799,-0.00036386,0.00069551,0.07080574,-0.34474388,0.06538902,-0.30655799
0.13157945,-0.38982223,-0.00036386,0.00069551,0.14158687,-0.45439524,0.13157945,-0.38982223
0.17736939,-0.39872462,-0.00036386,0.00069551,0.19495945,-0.47449910,0.17736939,-0.39872462
0.19989271,-0.34686231,-0.00036386,0.00069551,0.24073577,-0.41193915,0.19989271,-0.34686231
0.20356594,-0.26156779,-0.00036386,0.00069552,0.26313588,-0.31055649,0.20356594,-0.26156779
0.19602431,-0.17446491,-0.00036386,0.00069552,0.26431597,-0.19256464,0.19602431,-0.17446491
0.18335871,-0.11109179,-0.00036386,0.00069551,0.24983510,-0.11096177,0.18335871,-0.11109179
0.16684101,-0.08308335,-0.00036386,0.00069551,0.23176289,-0.07239114,0.16684101,-0.08308335
0.14260611,-0.08550685,-0.00036386,0.00069551,0.20031005,-0.06608861,0.14260611,-0.08550685
0.10444850,-0.10013971,-0.00036386,0.00069551,0.15401420,-0.08691014,0.10444850,-0.10013971
0.04851020,-0.10340109,-0.00036386,0.00069551,0.08076166,-0.10346646,0.04851020,-0.10340109
-0.02226454,-0.07603287,-0.00036386,0.00069551,0.00217761,-0.08295493,-0.02226454,-0.07603287
-0.09608580,-0.01104129,-0.00036386,0.00069552,-0.08534998,-0.01734444,-0.09608580,-0.01104129
-0.15402098,0.08293574,-0.00036386,0.00069551,-0.16110345,0.08061011,-0.15402098,0.08293574
-0.17533702,0.18401817,-0.00036386,0.00069551,-0.19702935,0.19198222,-0.17533702,0.18401817
-0.14486817,0.26435318,-0.00036386,0.00069551,-0.16417279,0.29478458,-0.14486817,0.26435318
-0.05980338,0.29965937,-0.00036386,0.00069552,-0.07689612,0.34170478,-0.05980338,0.29965937
0.06678359,0.27765636,-0.00036386,0.00069551,0.06346423,0.31881225,0.06678359,0.27765636
0.20740704,0.20242110,-0.00036386,0.00069552,0.21268552,0.25252458,0.20740704,0.20242110
0.32674433,0.09318932,-0.00036386,0.00069552,0.35812827,0.13608630,0.32674433,0.09318932
0.39160929,-0.02189869,-0.00036386,0.00069552,0.43273933,0.00222421,0.39160929,-0.02189869
0.38129858,-0.11484233,-0.00036386,0.00069551,0.42924052,-0.10405545,0.38129858,-0.11484233
0.29493619,-0.16642858,-0.00036386,0.00069551,0.33721399,-0.15948488,0.29493619,-0.16642858
0.15322820,-0.17153720,-0.00036386,0.00069552,0.18747922,-0.16222255,0.15322820,-0.17153720
-0.00626414,-0.13944531,-0.00036386,0.00069551,0.01423826,-0.13665406,-0.00626414,-0.13944531
-0.13916678,-0.08931893,-0.00036386,0.00069552,-0.13683891,-0.10155027,-0.13916678,-0.08931893
-0.20674861,-0.04279180,-0.00036386,0.00069551,-0.21804996,-0.06092255,-0.20674861,-0.04279180
-0.18705870,-0.01648651,-0.00036386,0.00069551,-0.20244327,-0.04251373,-0.18705870,-0.01648651
-0.08137555,-0.01719479,-0.00036386,0.00069552,-0.08447873,-0.03710940,-0.08137555,-0.01719479
0.08596054,-0.04128259,-0.00036386,0.00069551,0.10629136,-0.05461480,0.08596054,-0.04128259
0.27421560,-0.07818146,-0.00036386,0.00069552,0.31464031,-0.08960919,0.27421560,-0.07818146
0.43733497,-0.11623337,-0.00036386,0.00069552,0.50859850,-0.15409152,0.43733497,-0.11623337
0.53605329,-0.14828615,-0.00036386,0.00069552,0.60141979,-0.22361394,0.53605329,-0.14828615
0.54750154,-0.17462349,-0.00036386,0.00069552,0.61144008,-0.25615616,0.54750154,-0.17462349
0.46971754,-0.20197741,-0.00036386,0.00069552,0.54286770,-0.25771495,0.46971754,-0.20197741
0.32017869,-0.23905440,-0.00036386,0.00069552,0.39400896,-0.25724013,0.32017869,-0.23905440
0.12935781,-0.29053960,-0.00036386,0.00069552,0.20031691,-0.29754337,0.12935781,-0.29053960
-0.06827003,-0.35230695,-0.00036386,0.00069552,-0.01796813,-0.37766449,-0.06827003,-0.35230695
-0.24281404,-0.41022380,-0.00036386,0.00069552,-0.23880976,-0.44992884,-0.24281404,-0.41022380
-0.37467591,-0.44358855,-0.00036386,0.00069552,-0.41888570,-0.47893392,-0.37467591,-0.44358855
-0.45616449,-0.43236982,-0.00036386,0.00069552,-0.53811997,-0.44424328,-0.45616449,-0.43236982
-0.48933661,-0.36574107,-0.00036386,0.00069552,-0.56949982,-0.37733277,-0.48933661,-0.36574107
-0.48163522,-0.24859740,-0.00036386,0.00069552,-0.55506843,-0.28153284,-0.48163522,-0.24859740
-0.44143727,-0.10317177,-0.00036386,0.00069552,-0.49932261,-0.15271679,-0.44143727,-0.10317177
-0.37531349,0.03554781,-0.00036386,0.00069552,-0.42115450,-0.02322789,-0.37531349,0.03554781
-0.28782009,0.12968582,-0.00036386,0.00069551,-0.33627597,0.07477268,-0.28782009,0.12968582
-0.18341392,0.15066608,-0.00036386,0.00069551,-0.23423819,0.10463186,-0.18341392,0.15066608
-0.06910857,0.08963431,-0.00036386,0.00069552,-0.11077618,0.05012312,-0.06910857,0.08963431
0.04384536,-0.03768528,-0.00036386,0.00069552,0.03007413,-0.07194548,0.04384536,-0.03768528
0.14054152,-0.19383823,-0.00036386,0.00069551,0.15204576,-0.23541123,0.14054152,-0.19383823
