I,Q
2.97227393997965,-1.8321134099663001
2.27059558050849,-2.48965826046456
1.9027558878679298,-3.02167618802851
1.8269730347925899,-3.5092958435420503
1.99776170333508,-3.9545738760544102
2.231356024808,-4.54144155788399
2.36726874014921,-4.90900757420441
2.23858654077707,-4.98927969145765
1.7473232817122,-4.584549486336781
0.993532292040977,-3.58602212942051
-0.000437772214076638,-2.53399477709468
-0.937055153233891,-1.3951524823433201
-1.37449709590032,-0.44657425324656697
-1.07926755904874,0.011442857026130999
-0.034037963232547,-0.089304922970598
1.52960200822226,-0.626135695108901
3.22752911105259,-1.45666010001242
4.44375922827991,-2.35172469027409
4.95071788004028,-2.6826625423131203
4.73611989239122,-2.02497882835643
3.94887905740469,-0.38174217519222703
2.66804809256193,1.68376547588694
1.21937685267128,3.6190108577566797
0.283785703315747,5.19385900716518
-0.24072146474727898,5.95163827374329
-0.652529628335897,5.54616991671536
-1.3631503699999101,4.01631714808243
-1.96928591733768,1.65015198908532
-2.71566621849338,-0.984745024996908
-4.10957671890454,-3.1911939300110896
-6.08182997200045,-4.35108146131053
-7.7491034338514995,-4.3191914846637305
-8.6210683932651,-3.79680702523217
-8.65397506663083,-3.4644789730209102
-7.7512891867880995,-3.75491215883706
-6.065416426862161,-4.22180210247258
-3.7687497644956602,-4.74038456489593
-1.2531591456591502,-4.79515876918159
0.676142747932999,-4.49220505185148
1.7579234131529,-3.83228949018092
2.0565072924199903,-2.81285983649705
1.6305376595687098,-1.36689236513407
0.8431647553825871,0.154274082267234
0.224155571657972,1.46964121272394
0.226566477573546,2.5202389144357
0.872624761090492,3.07276577446084
1.95022389057055,2.99955554127847
3.1661529603969103,2.55946007795477
4.18550772613162,1.87519800896769
4.53538473889205,1.58094074746264
4.2040155031536,1.8020001111172501
3.1625508688851003,2.6283993561519097
1.85483166474977,3.80747789913146
0.792398830507544,4.91649108405705
0.11927221201137801,5.6004212775309
-0.22405329093250498,5.44005878962834
-0.362297172445529,4.3622130057639
-0.298334018039395,2.2767700436800102
0.054879320153604,-0.242503511286137
0.19136314166555798,-2.69681011533125
-0.156460544164288,-4.63171687905321
-1.02200033466587,-5.566315366521501
-1.5814893504177199,-5.141712932003671
-1.5713529861227498,-3.73503338304765
-1.2815056080745801,-1.69856983765929
-0.758283423124989,0.518493549570626
0.0795691633705,2.4989181516725
1.08254430169873,3.7854801174235497
1.93762104515844,4.0166063388438005
2.10629482850528,3.5132168290731
1.68737727163293,2.57952920252601
0.946440698162059,1.4043272679824002
0.275517212946088,0.35347084061109096
-0.080561183331187,-0.236233836266712
0.111606372367541,-0.54397187283197
0.8851712038324939,-0.38906482793973496
1.9442750005710698,0.043169472226851996
3.08206515899738,0.296539110133013
3.8029578133069704,0.458414428117285
3.6333565311276,0.45836585003195296
2.65036632574175,0.530642351426961
0.8048146988976811,0.488450862884902
-1.11765732362762,0.39063113963289997
-2.80906420248938,0.295650405926289
-3.78333395008596,0.36550313792241396
-3.5717910974946996,0.265936629106739
-2.36914637195213,-0.17922153372072502
-0.509012223240684,-0.45919261898306596
1.41357754236216,-0.768396638716837
2.81879820602708,-1.0153558110429102
3.3463810670248,-1.0382431481277101
2.7407359477072504,-0.393700967916491
1.24554471807873,0.660674892984678
-0.685174429250627,1.81235274302214
-2.25126066160405,3.2194858416086096
-3.04370825835297,4.48086594234058
-3.0027959764511,4.92932990062376
-2.4083554390496,4.273665627508151
-1.31208969375858,2.86298617800268
