I_in,Q_in,I_out,Q_out,I_out_actual,Q_out_actual,I_out_ideal,Q_out_ideal
0.02981639,-0.52711303,-0.01830534,0.13430400,-0.01096153,-0.62515743,0.02683475,-0.47440173
0.14932331,-0.62800768,-0.01830564,0.13430627,0.08164818,-0.74647100,0.13439098,-0.56520692
0.23814736,-0.65603139,-0.01830588,0.13430817,0.15550734,-0.78465751,0.21433263,-0.59042825
0.27336530,-0.60430570,-0.01830612,0.13431023,0.21860802,-0.74131708,0.24602877,-0.54387513
0.24591339,-0.48511697,-0.01830635,0.13431238,0.25802242,-0.61166134,0.22132205,-0.43660527
0.16280364,-0.32695923,-0.01830652,0.13431370,0.23570696,-0.40807364,0.14652328,-0.29426330
0.04462620,-0.16719317,-0.01830657,0.13431393,0.13445857,-0.21137034,0.04016358,-0.15047386
-0.08076937,-0.04218850,-0.01830637,0.13431166,-0.02161346,-0.07309779,-0.07269243,-0.03796965
-0.18632430,0.02240997,-0.01830602,0.13430794,-0.16254357,-0.00261206,-0.16769187,0.02016897
-0.25298075,0.01858033,-0.01830550,0.13430361,-0.26069093,-0.01359949,-0.22768268,0.01672230
-0.27386209,-0.04202907,-0.01830516,0.13430057,-0.29956186,-0.08993246,-0.24647588,-0.03782617
-0.25433232,-0.13160654,-0.01830499,0.13429968,-0.28686146,-0.18498171,-0.22889909,-0.11844589
-0.20826767,-0.21436172,-0.01830495,0.13429964,-0.23709911,-0.28884034,-0.18744091,-0.19292554
-0.15212670,-0.25711654,-0.01830500,0.13430004,-0.17143419,-0.33663572,-0.13691403,-0.23140489
-0.09906057,-0.23924727,-0.01830522,0.13430072,-0.10242386,-0.31516531,-0.08915451,-0.21532255
-0.05515263,-0.15901949,-0.01830542,0.13430123,-0.03786426,-0.21678289,-0.04963737,-0.14311754
-0.01899111,-0.03435046,-0.01830558,0.13430172,-0.00883367,-0.06996417,-0.01709200,-0.03091541
0.01550690,0.10234052,-0.01830567,0.13430254,0.01871168,0.09512603,0.01395621,0.09210647
0.05432215,0.21374689,-0.01830574,0.13430323,0.04739358,0.23449765,0.04888993,0.19237221
0.09863059,0.26890830,-0.01830568,0.13430361,0.09489890,0.31021947,0.08876753,0.24201747
0.14215757,0.25265538,-0.01830562,0.13430344,0.13554852,0.30229500,0.12794181,0.22738984
0.17180607,0.17034170,-0.01830551,0.13430254,0.16343701,0.21292414,0.15462547,0.15330753
0.17155312,0.04634633,-0.01830541,0.13430180,0.15745042,0.07548343,0.15439781,0.04171169
0.12836878,-0.08325413,-0.01830540,0.13430156,0.12646415,-0.07075146,0.11553190,-0.07492872
0.03809717,-0.18161920,-0.01830543,0.13430189,0.03534848,-0.19934680,0.03428746,-0.16345728
-0.09086046,-0.22230520,-0.01830547,0.13430296,-0.10295866,-0.25550627,-0.08177441,-0.20007468
-0.23756580,-0.19717683,-0.01830552,0.13430344,-0.27015721,-0.24138983,-0.21380922,-0.17745915
-0.37258391,-0.11860097,-0.01830548,0.13430314,-0.42746532,-0.14908361,-0.33532552,-0.10674088
-0.46504415,-0.01525816,-0.01830541,0.13430254,-0.53138466,-0.01550600,-0.41853974,-0.01373234
-0.49071724,0.07706718,-0.01830541,0.13430150,-0.56122328,0.09828393,-0.44164552,0.06936046
-0.43874251,0.12676470,-0.01830547,0.13430157,-0.50749435,0.14803115,-0.39486826,0.11408823
-0.31503003,0.11615377,-0.01830558,0.13430269,-0.38429165,0.10772663,-0.28352703,0.10453839
-0.14136187,0.04665383,-0.01830570,0.13430421,-0.19075370,0.00981099,-0.12722568,0.04198845
0.04951237,-0.06217467,-0.01830587,0.13430576,0.03629100,-0.09879368,0.04456113,-0.05595720
0.22135958,-0.17925721,-0.01830586,0.13430603,0.22995348,-0.21717984,0.19922362,-0.16133148
0.34245565,-0.27201143,-0.01830574,0.13430493,0.37110794,-0.33371879,0.30821009,-0.24481028
0.39202247,-0.31640337,-0.01830557,0.13430355,0.42178596,-0.39395597,0.35282023,-0.28476303
0.36365167,-0.30380693,-0.01830546,0.13430192,0.40194913,-0.37193358,0.32728650,-0.27342624
0.26522004,-0.24258365,-0.01830541,0.13430162,0.32613997,-0.28041304,0.23869804,-0.21832529
0.11578700,-0.15413310,-0.01830533,0.13430116,0.17813042,-0.15324507,0.10420830,-0.13871979
-0.05933232,-0.06503087,-0.01830526,0.13430116,-0.02163434,-0.06112920,-0.05339909,-0.05852778
-0.23387903,0.00187072,-0.01830515,0.13430025,-0.22390809,-0.00510087,-0.21049113,0.00168365
-0.38512095,0.03427812,-0.01830497,0.13429920,-0.41037582,0.02776985,-0.34660885,0.03085031
-0.49677171,0.03299165,-0.01830481,0.13429840,-0.55451995,0.05727330,-0.44709454,0.02969249
-0.56023440,0.00953321,-0.01830476,0.13429816,-0.63372697,0.05352661,-0.50421096,0.00857989
-0.57448397,-0.01993897,-0.01830492,0.13429926,-0.65883600,0.02271586,-0.51703558,-0.01794507
-0.54507335,-0.04191212,-0.01830507,0.13430025,-0.64071415,-0.01860527,-0.49056601,-0.03772091
-0.48266400,-0.05111089,-0.01830521,0.13430084,-0.58403636,-0.05440485,-0.43439760,-0.04599980
-0.40126453,-0.05222421,-0.01830521,0.13430020,-0.49362391,-0.08085303,-0.36113807,-0.04700179
-0.31617684,-0.05711784,-0.01830503,0.13429819,-0.39371677,-0.10546647,-0.28455916,-0.05140606
-0.24162625,-0.07865918,-0.01830470,0.13429590,-0.30280468,-0.13949162,-0.21746363,-0.07079326
-0.18822067,-0.12364606,-0.01830432,0.13429347,-0.23528446,-0.18915849,-0.16939860,-0.11128145
-0.16066100,-0.18776779,-0.01830408,0.13429220,-0.20040925,-0.24957253,-0.14459490,-0.16899101
-0.15635099,-0.25485187,-0.01830392,0.13429140,-0.19111927,-0.32439585,-0.14071589,-0.22936669
-0.16556697,-0.30108768,-0.01830387,0.13429135,-0.19976800,-0.37950211,-0.14901027,-0.27097891
-0.17355988,-0.30302577,-0.01830390,0.13429171,-0.20878157,-0.37953205,-0.15620389,-0.27272319
-0.16441373,-0.24662060,-0.01830389,0.13429148,-0.19060955,-0.32683564,-0.14797236,-0.22195854
-0.12584484,-0.13399610,-0.01830387,0.13429119,-0.13443276,-0.20589210,-0.11326035,-0.12059649
-0.05363294,0.01477872,-0.01830384,0.13429075,-0.05135121,-0.02915379,-0.04826964,0.01330085
0.04574856,0.16598621,-0.01830377,0.13429002,0.04507414,0.15352147,0.04117370,0.14938759
0.15538224,0.28160478,-0.01830373,0.13428953,0.16853128,0.30347312,0.13984402,0.25344430
0.25133917,0.33083374,-0.01830376,0.13428970,0.28656979,0.37165881,0.22620525,0.29775036
0.30861969,0.30001355,-0.01830386,0.13429017,0.36329917,0.33518245,0.27775772,0.27001219
0.30806626,0.19752484,-0.01830396,0.13429108,0.34902551,0.24923099,0.27725964,0.17777235
0.24227019,0.05181698,-0.01830403,0.13429159,0.26722115,0.11006908,0.21804318,0.04663528
0.11865581,-0.09702611,-0.01830408,0.13429244,0.12721761,-0.05306093,0.10679023,-0.08732350
-0.04132376,-0.20958967,-0.01830405,0.13429247,-0.03617153,-0.19447211,-0.03719138,-0.18863070
-0.20682044,-0.25934861,-0.01830402,0.13429241,-0.22690064,-0.27131194,-0.18613839,-0.23341375
-0.34484968,-0.24080006,-0.01830401,0.13429266,-0.39584576,-0.24618222,-0.31036472,-0.21672006
-0.42817167,-0.17079982,-0.01830394,0.13429232,-0.49840992,-0.16980208,-0.38535450,-0.15371984
-0.44160862,-0.08261782,-0.01830402,0.13429274,-0.50923471,-0.08190443,-0.39744776,-0.07435604
-0.38510209,-0.01463540,-0.01830401,0.13429253,-0.44967674,-0.02759022,-0.34659188,-0.01317186
-0.27281716,0.00261174,-0.01830402,0.13429227,-0.32537204,-0.03223412,-0.24553544,0.00235057
-0.12878563,-0.04321241,-0.01830398,0.13429204,-0.16138192,-0.09138641,-0.11590707,-0.03889117
0.01944129,-0.14188861,-0.01830388,0.13429172,0.01548647,-0.19473960,0.01749716,-0.12769975
0.14719666,-0.26369653,-0.01830374,0.13429122,0.16114731,-0.32448374,0.13247700,-0.23732687
0.23740181,-0.36885107,-0.01830367,0.13429098,0.24988925,-0.44824730,0.21366163,-0.33196596
0.28253697,-0.42021723,-0.01830355,0.13428998,0.29348397,-0.51897566,0.25428328,-0.37819550
0.28383138,-0.39517172,-0.01830351,0.13428874,0.30838612,-0.48731948,0.25544824,-0.35565455
0.24851704,-0.29282541,-0.01830350,0.13428785,0.30552749,-0.35209687,0.22366533,-0.26354287
0.18648196,-0.13439755,-0.01830355,0.13428758,0.25675125,-0.14684428,0.16783377,-0.12095779
0.10760530,0.04320696,-0.01830354,0.13428761,0.16076692,0.05497040,0.09684477,0.03888626
0.02052487,0.19839013,-0.01830347,0.13428791,0.05280593,0.23127657,0.01847238,0.17855111
-0.06717870,0.29681872,-0.01830343,0.13428806,-0.05462718,0.34491735,-0.06046083,0.26713685
-0.14807350,0.32059259,-0.01830333,0.13428795,-0.15705403,0.36986521,-0.13326615,0.28853333
-0.21424380,0.27194649,-0.01830319,0.13428722,-0.24744517,0.31856055,-0.19281942,0.24475184
-0.25775012,0.17070565,-0.01830310,0.13428591,-0.31460810,0.19624059,-0.23197510,0.15363509
-0.27240498,0.04676427,-0.01830299,0.13428472,-0.33750304,0.04575334,-0.24516449,0.04208784
-0.25633612,-0.06963265,-0.01830292,0.13428403,-0.31967991,-0.09460153,-0.23070251,-0.06266938
-0.21422892,-0.15652402,-0.01830282,0.13428353,-0.27370005,-0.19344021,-0.19280603,-0.14087162
-0.15800306,-0.20512681,-0.01830274,0.13428339,-0.19366497,-0.25357019,-0.14220276,-0.18461413
-0.10508767,-0.21979875,-0.01830264,0.13428363,-0.12804978,-0.26578331,-0.09457890,-0.19781888
-0.07430170,-0.21363996,-0.01830251,0.13428326,-0.08182070,-0.26474079,-0.06687153,-0.19227596
-0.08032184,-0.20173845,-0.01830240,0.13428307,-0.08259820,-0.25366219,-0.07228966,-0.18156461
-0.12845079,-0.19470294,-0.01830228,0.13428205,-0.13561161,-0.24614092,-0.11560571,-0.17523264
-0.21157096,-0.19479782,-0.01830214,0.13428083,-0.22873558,-0.25370547,-0.19041387,-0.17531804
-0.31065581,-0.19587954,-0.01830204,0.13427942,-0.35199483,-0.25345173,-0.27959023,-0.17629159
-0.39913695,-0.18687020,-0.01830200,0.13427852,-0.47050106,-0.22985282,-0.35922325,-0.16818318
-0.45013192,-0.15723123,-0.01830192,0.13427779,-0.53905077,-0.18711911,-0.40511873,-0.14150811
-0.44447202,-0.10225415,-0.01830188,0.13427748,-0.52918168,-0.13962710,-0.40002482,-0.09202874
-0.37702763,-0.02615671,-0.01830185,0.13427751,-0.45188335,-0.07148585,-0.33932487,-0.02354104
-0.25920701,0.05814774,-0.01830186,0.13427813,-0.31382130,0.00503754,-0.23328631,0.05233296
-0.11662103,0.13250488,-0.01830191,0.13427944,-0.15530723,0.09206923,-0.10495893,0.11925440
0.01758369,0.17896123,-0.01830191,0.13428012,-0.00798878,0.16040506,0.01582532,0.16106511
0.11181413,0.18531254,-0.01830189,0.13428040,0.10333050,0.19008922,0.10063272,0.16678129
0.14480879,0.14891955,-0.01831058,0.13441633,0.14238507,0.17316901,0.13032791,0.13402759
0.11142190,0.07761491,-0.01831226,0.13444461,0.11181941,0.09895772,0.10027971,0.06985342
0.02365973,-0.01246236,-0.01831223,0.13444419,0.01592042,-0.00326777,0.02129375,-0.01121612
-0.09327824,-0.10128101,-0.01831225,0.13444425,-0.10612774,-0.10281297,-0.08395042,-0.09115291
-0.20861495,-0.17012567,-0.01830239,0.13428809,-0.23790554,-0.19263818,-0.18775345,-0.15311310
-0.29479639,-0.20604699,-0.01830210,0.13428296,-0.34808047,-0.23460615,-0.26531675,-0.18544229
-0.33470243,-0.20440967,-0.01830246,0.13428678,-0.39830548,-0.22995304,-0.30123219,-0.18396870
-0.32511455,-0.16910704,-0.01830261,0.13428955,-0.38819680,-0.20493598,-0.29260310,-0.15219633
-0.27560942,-0.11074476,-0.01830261,0.13428998,-0.32414448,-0.15109668,-0.24804848,-0.09967028
-0.20360611,-0.04360297,-0.01830256,0.13428999,-0.23873387,-0.09508792,-0.18324550,-0.03924267
-0.12754938,0.01766517,-0.01830309,0.13429852,-0.15251376,-0.02337543,-0.11479444,0.01589865
-0.06073315,0.06082365,-0.01830285,0.13429157,-0.08791261,0.03817247,-0.05465983,0.05474128
-0.00789202,0.07792575,-0.01830311,0.13429199,-0.02870311,0.07097434,-0.00710282,0.07013318
0.03443134,0.06622351,-0.01830345,0.13429360,0.01967281,0.06501082,0.03098821,0.05960116
0.07418137,0.02827822,-0.01830362,0.13429430,0.06681380,0.03120559,0.06676324,0.02545039
0.11842803,-0.02855214,-0.01830354,0.13429345,0.12297986,-0.01497724,0.10658523,-0.02569692
0.16861750,-0.09318813,-0.01830340,0.13429199,0.18320567,-0.08709534,0.15175575,-0.08386931
0.21842860,-0.15251341,-0.01830329,0.13429074,0.25318891,-0.14580162,0.19658574,-0.13726207
0.25519668,-0.19368786,-0.01830331,0.13429023,0.30494924,-0.20007544,0.22967701,-0.17431907
0.26446438,-0.20690212,-0.01830351,0.13429108,0.32531558,-0.22206942,0.23801795,-0.18621190
0.23596904,-0.18806928,-0.01830373,0.13429220,0.29655807,-0.19697301,0.21237214,-0.16926235
0.16874949,-0.14068098,-0.01830386,0.13429254,0.23155986,-0.14048043,0.15187454,-0.12661288
0.07329503,-0.07601548,-0.01830394,0.13429280,0.12174200,-0.06902390,0.06596553,-0.06841393
-0.03030823,-0.01118500,-0.01830397,0.13429277,-0.00541692,-0.00497459,-0.02727740,-0.01006650
-0.11782114,0.03487815,-0.01830402,0.13429306,-0.11358435,0.03968737,-0.10603902,0.03139034
-0.16812303,0.04664872,-0.01830412,0.13429387,-0.18638781,0.04380598,-0.15131073,0.04198385
-0.16980799,0.01699279,-0.01830435,0.13429573,-0.19410097,0.00524013,-0.15282719,0.01529351
-0.12475917,-0.04974243,-0.01830466,0.13429838,-0.14523247,-0.06794406,-0.11228325,-0.04476819
-0.04737267,-0.13781528,-0.01830487,0.13430108,-0.05535445,-0.15967247,-0.04263540,-0.12403375
0.04037052,-0.22374393,-0.01830510,0.13430323,0.05079800,-0.25860174,0.03633347,-0.20136953
0.11629529,-0.28276079,-0.01830528,0.13430507,0.13763208,-0.32502816,0.10466576,-0.25448471
0.16528719,-0.29626172,-0.01830548,0.13430689,0.19995349,-0.34453438,0.14875847,-0.26663555
0.18382891,-0.25791576,-0.01830560,0.13430770,0.23015943,-0.30173431,0.16544602,-0.23212418
0.18019198,-0.17632685,-0.01830563,0.13430780,0.24050245,-0.20713863,0.16217278,-0.15869417
0.17022599,-0.07311151,-0.01830563,0.13430789,0.23006351,-0.07459012,0.15320339,-0.06580036
0.17030961,0.02330050,-0.01830557,0.13430752,0.22795331,0.03679597,0.15327865,0.02097045
0.19011232,0.08638883,-0.01830544,0.13430704,0.23549985,0.11430141,0.17110109,0.07774995
0.22795157,0.10008801,-0.01830536,0.13430686,0.27362552,0.13254122,0.20515641,0.09007921
0.27064105,0.06436483,-0.01830532,0.13430679,0.32238477,0.09274558,0.24357694,0.05792835
0.29810470,-0.00411708,-0.01830535,0.13430683,0.35088221,0.01209504,0.26829423,-0.00370538
0.29124742,-0.07665508,-0.01830546,0.13430703,0.34614357,-0.05986568,0.26212267,-0.06898958
0.24026990,-0.12116616,-0.01830551,0.13430639,0.29170764,-0.10973703,0.21624291,-0.10904955
0.15028473,-0.11218275,-0.01830554,0.13430618,0.20063327,-0.10240794,0.13525626,-0.10096447
0.04189079,-0.03903218,-0.01830554,0.13430591,0.06992954,-0.02719352,0.03770171,-0.03512896
-0.05394851,0.09040597,-0.01830556,0.13430615,-0.04881094,0.10768242,-0.04855366,0.08136537
-0.10536658,0.25155708,-0.01830568,0.13430719,-0.11493237,0.29432720,-0.09482992,0.22640137
-0.09040660,0.41000698,-0.01830583,0.13430865,-0.09004917,0.48457463,-0.08136594,0.36900628
-0.00553425,0.53114655,-0.01830609,0.13431057,0.03100788,0.62193753,-0.00498083,0.47803189
0.13122624,0.58955620,-0.01830638,0.13431245,0.20904432,0.67048186,0.11810361,0.53060058
0.28394921,0.57526958,-0.01830659,0.13431379,0.38603552,0.62326391,0.25555429,0.51774262
0.40846253,0.49518844,-0.01830666,0.13431463,0.50338542,0.52191604,0.36761628,0.44566960
0.46517941,0.36958650,-0.01830666,0.13431485,0.53772414,0.39390231,0.41866146,0.33262785
0.43113739,0.22524718,-0.01830662,0.13431443,0.47536435,0.27146066,0.38802365,0.20272247
0.30741012,0.08777075,-0.01830661,0.13431402,0.32341099,0.15167491,0.27666911,0.07899367
0.11945602,-0.02436491,-0.01830663,0.13431409,0.11178116,0.03149419,0.10751041,-0.02192842
-0.08981600,-0.10227588,-0.01830663,0.13431408,-0.10670951,-0.07520322,-0.08083440,-0.09204829
-0.27217592,-0.14539598,-0.01830662,0.13431425,-0.30523880,-0.15168245,-0.24495833,-0.13085638
-0.38766822,-0.15761415,-0.01830653,0.13431375,-0.45382907,-0.16317113,-0.34890140,-0.14185273
-0.41550867,-0.14289249,-0.01830640,0.13431279,-0.48931612,-0.14670993,-0.37395780,-0.12860325
-0.35902292,-0.10247010,-0.01830620,0.13431142,-0.42208124,-0.13110067,-0.32312063,-0.09222309
-0.24330284,-0.03493449,-0.01830602,0.13430968,-0.27849075,-0.08016126,-0.21897256,-0.03144104
-0.10657524,0.06090352,-0.01830594,0.13430859,-0.12828283,0.02027167,-0.09591772,0.05481317
0.01178737,0.18172096,-0.01830592,0.13430886,-0.00271072,0.16607139,0.01060864,0.16354887
0.08275435,0.31613547,-0.01830598,0.13430969,0.07046362,0.33126755,0.07447891,0.28452192
0.09511294,0.44393409,-0.01830601,0.13431074,0.10594545,0.49237425,0.08560164,0.39954068
0.05689198,0.53911976,-0.01830609,0.13431151,0.08977576,0.61024589,0.05120279,0.48520779
-0.00924872,0.57631046,-0.01830600,0.13431112,0.03886927,0.66246608,-0.00832385,0.51867942
-0.07470546,0.53857838,-0.01830598,0.13431083,-0.03982414,0.63824955,-0.06723491,0.48472054
-0.11455705,0.42400152,-0.01830606,0.13431096,-0.12687755,0.52065213,-0.10310134,0.38160137
-0.11493364,0.24837252,-0.01830610,0.13431111,-0.17306118,0.31174168,-0.10344028,0.22353527
-0.07594911,0.04266277,-0.01830622,0.13431214,-0.12391927,0.06496991,-0.06835420,0.03839649
-0.00970550,-0.15440218,-0.01830626,0.13431244,-0.02602985,-0.16365173,-0.00873495,-0.13896196
0.06538902,-0.30655799,-0.01830618,0.13431226,0.07080574,-0.34474388,0.05885012,-0.27590219
0.13157945,-0.38982223,-0.01830607,0.13431154,0.14158687,-0.45439524,0.11842151,-0.35084000
0.17736939,-0.39872462,-0.01830592,0.13431038,0.19495945,-0.47449910,0.15963245,-0.35885216
0.19989271,-0.34686231,-0.01830583,0.13430944,0.24073577,-0.41193915,0.17990344,-0.31217608
0.20356594,-0.26156779,-0.01830578,0.13430892,0.26313588,-0.31055649,0.18320934,-0.23541101
0.19602431,-0.17446491,-0.01830578,0.13430904,0.26431597,-0.19256464,0.17642188,-0.15701842
0.18335871,-0.11109179,-0.01830572,0.13430889,0.24983510,-0.11096177,0.16502284,-0.09998261
0.16684101,-0.08308335,-0.01830567,0.13430850,0.23176289,-0.07239114,0.15015691,-0.07477501
0.14260611,-0.08550685,-0.01830560,0.13430771,0.20031005,-0.06608861,0.12834550,-0.07695617
0.10444850,-0.10013971,-0.01830557,0.13430713,0.15401420,-0.08691014,0.09400365,-0.09012574
0.04851020,-0.10340109,-0.01830563,0.13430752,0.08076166,-0.10346646,0.04365918,-0.09306098
-0.02226454,-0.07603287,-0.01830566,0.13430777,0.00217761,-0.08295493,-0.02003808,-0.06842958
-0.09608580,-0.01104129,-0.01830567,0.13430758,-0.08534998,-0.01734444,-0.08647722,-0.00993716
-0.15402098,0.08293574,-0.01830564,0.13430758,-0.16110345,0.08061011,-0.13861888,0.07464216
-0.17533702,0.18401817,-0.01830564,0.13430764,-0.19702935,0.19198222,-0.15780332,0.16561636
-0.14486817,0.26435318,-0.01830569,0.13430811,-0.16417279,0.29478458,-0.13038135,0.23791787
-0.05980338,0.29965937,-0.01830586,0.13430928,-0.07689612,0.34170478,-0.05382304,0.26969343
0.06678359,0.27765636,-0.01830608,0.13431098,0.06346423,0.31881225,0.06010524,0.24989072
0.20740704,0.20242110,-0.01830618,0.13431199,0.21268552,0.25252458,0.18666633,0.18217899
0.32674433,0.09318932,-0.01830622,0.13431241,0.35812827,0.13608630,0.29406989,0.08387039
0.39160929,-0.02189869,-0.01830612,0.13431211,0.43273933,0.00222421,0.35244836,-0.01970882
0.38129858,-0.11484233,-0.01830599,0.13431129,0.42924052,-0.10405545,0.34316872,-0.10335810
0.29493619,-0.16642858,-0.01830584,0.13431032,0.33721399,-0.15948488,0.26544257,-0.14978572
0.15322820,-0.17153720,-0.01830587,0.13431035,0.18747922,-0.16222255,0.13790538,-0.15438348
-0.00626414,-0.13944531,-0.01830594,0.13431074,0.01423826,-0.13665406,-0.00563772,-0.12550078
-0.13916678,-0.08931893,-0.01830610,0.13431157,-0.13683891,-0.10155027,-0.12525010,-0.08038704
-0.20674861,-0.04279180,-0.01830613,0.13431193,-0.21804996,-0.06092255,-0.18607375,-0.03851262
-0.18705870,-0.01648651,-0.01830614,0.13431206,-0.20244327,-0.04251373,-0.16835283,-0.01483786
-0.08137555,-0.01719479,-0.01830608,0.13431154,-0.08447873,-0.03710940,-0.07323800,-0.01547531
0.08596054,-0.04128259,-0.01830606,0.13431141,0.10629136,-0.05461480,0.07736448,-0.03715433
0.27421560,-0.07818146,-0.01830600,0.13431101,0.31464031,-0.08960919,0.24679404,-0.07036332
0.43733497,-0.11623337,-0.01830601,0.13431077,0.50859850,-0.15409152,0.39360147,-0.10461003
0.53605329,-0.14828615,-0.01830602,0.13431011,0.60141979,-0.22361394,0.48244796,-0.13345753
0.54750154,-0.17462349,-0.01830601,0.13430966,0.61144008,-0.25615616,0.49275138,-0.15716114
0.46971754,-0.20197741,-0.01830599,0.13430904,0.54286770,-0.25771495,0.42274579,-0.18177967
0.32017869,-0.23905440,-0.01830601,0.13430886,0.39400896,-0.25724013,0.28816082,-0.21514896
0.12935781,-0.29053960,-0.01830607,0.13430952,0.20031691,-0.29754337,0.11642203,-0.26148564
-0.06827003,-0.35230695,-0.01830611,0.13430996,-0.01796813,-0.37766449,-0.06144302,-0.31707626
-0.24281404,-0.41022380,-0.01830611,0.13431026,-0.23880976,-0.44992884,-0.21853263,-0.36920142
-0.37467591,-0.44358855,-0.01830608,0.13431035,-0.41888570,-0.47893392,-0.33720832,-0.39922969
-0.45616449,-0.43236982,-0.01830596,0.13430962,-0.53811997,-0.44424328,-0.41054804,-0.38913284
-0.48933661,-0.36574107,-0.01830583,0.13430941,-0.56949982,-0.37733277,-0.44040295,-0.32916696
-0.48163522,-0.24859740,-0.01830578,0.13430941,-0.55506843,-0.28153284,-0.43347170,-0.22373766
-0.44143727,-0.10317177,-0.01830587,0.13431017,-0.49932261,-0.15271679,-0.39729354,-0.09285460
-0.37531349,0.03554781,-0.01830600,0.13431095,-0.42115450,-0.02322789,-0.33778214,0.03199303
-0.28782009,0.12968582,-0.01830606,0.13431124,-0.33627597,0.07477268,-0.25903808,0.11671723
-0.18341392,0.15066608,-0.01830611,0.13431101,-0.23423819,0.10463186,-0.16507253,0.13559947
-0.06910857,0.08963431,-0.01830608,0.13431083,-0.11077618,0.05012312,-0.06219772,0.08067088
0.04384536,-0.03768528,-0.01830607,0.13431087,0.03007413,-0.07194548,0.03946082,-0.03391675
0.14054152,-0.19383823,-0.01830605,0.13431112,0.15204576,-0.23541123,0.12648737,-0.17445440
